Filename Group Natoms Energy_Truth Energy_Pred Testing_Bool
FCC_deformed_52.json Elastic_FCC 4 -16.260955923339115 -16.2945943865765 True
FCC_deformed_26.json Elastic_FCC 4 -16.15167583583433 -16.190012818021472 True
FCC_deformed_49.json Elastic_FCC 4 -16.257187214253754 -16.291509865200805 True
GSF_110_relax_0.45.json GSF_110 24 -16.334413378584543 -16.32739785691287 True
GSF_110_relax_0.4.json GSF_110 24 -16.323721912211138 -16.313141380035947 True
GSF_110_nonrelax_0.35.json GSF_110 24 -16.33951854467912 -16.32429200823174 True
GSF_112_relax_0.05.json GSF_112 30 -16.163658572536864 -16.19580110004012 True
GSF_112_relax_0.1.json GSF_112 30 -16.13364979949642 -16.16317315976913 True
GSF_112_nonrelax_0.4.json GSF_112 30 -16.1707612959815 -16.19736225770626 True
GSF_112_relax_0.3.json GSF_112 30 -16.108754034099135 -16.119098990952537 True
111_surface_nonrelax.json Surface 40 -15.89280764657624 -15.932399322451449 True
A15_4.5.json Volume_A15 8 -24.545002683084668 -24.789717156807253 True
A15_4.7.json Volume_A15 8 -21.911371572069946 -22.11145215761583 True
A15_5.4.json Volume_A15 8 -15.876751639096007 -15.7937214587441 True
A15_4.1.json Volume_A15 8 -32.405838955056424 -31.809489314640924 True
A15_6.1.json Volume_A15 8 -11.723570712828097 -11.702837996572342 True
BCC_2.2.json Volume_BCC 2 -58.62137674990016 -56.85865465409987 True
BCC_2.7.json Volume_BCC 2 -28.203620659031127 -27.32424824067793 True
BCC_3.0.json Volume_BCC 2 -21.172948754042963 -21.33487651041306 True
FCC_5.0.json Volume_FCC 4 -10.490628289820354 -10.777852999301166 True
FCC_4.6.json Volume_FCC 4 -13.086555781986435 -13.185769028844426 True
FCC_3.2.json Volume_FCC 4 -33.36020297231876 -33.47317527524416 True
FCC_4.5.json Volume_FCC 4 -13.806633026808315 -13.891500666995995 True
